date,close
20170831,0.030247738
20170901,0.04010299
20170902,-0.06403094
20170903,0.000915093
20170904,-0.075638888
20170905,0.033099561
20170906,0.050402945
20170907,0.000600376
20170908,-0.08068254
20170909,-0.000636122
20170910,-0.024400979
20170911,0.009296764
20170912,-0.007319881
20170913,-0.06008991
20170914,-0.187410981
20170915,0.152956465
20170916,-0.003430909
20170917,-0.011630216
20170918,0.134617961
20170919,-0.034495228
20170920,-0.004845897
20170921,-0.070382365
20170922,-9.36371E-05
20170923,0.044536866
20170924,-0.028889358
20170925,0.06604414
20170926,-0.008588741
20170927,0.079211787
20170928,-0.006175205
20170929,-0.002792995
20170930,0.042190018
20171001,0.014988326
20171002,0.001267105
20171003,-0.020828608
20171004,-0.020410054
20171005,0.023419619
20171006,0.009795745
20171007,0.012830574
20171008,0.041471552
20171009,0.035037567
20171010,0.002089262
20171011,0.009303658
20171012,0.128547099
20171013,0.036773143
20171014,0.032685167
20171015,-0.026338397
20171016,0.008347731
20171017,-0.020972511
20171018,-0.002643827
20171019,0.02107611
20171020,0.053066294
20171021,0.003351937
20171022,-0.003843093
20171023,-0.012998426
20171024,-0.068070526
20171025,0.040559906
20171026,0.0267841
20171027,-0.020987903
20171028,-0.00481067
20171029,0.069659957
20171030,-0.003789498
20171031,0.05511269
20171101,0.046210809
20171102,0.045984298
20171103,0.018260931
20171104,0.02388953
20171105,0.003720892
20171106,-0.051927732
20171107,0.017317978
20171108,0.044133991
20171109,-0.042375756
20171110,-0.073554156
20171111,-0.039367556
20171112,-0.064101233
20171113,0.102422324
20171114,0.011625904
20171115,0.102443582
20171116,0.076023096
20171117,-0.020669005
20171118,0.010527968
20171119,0.031621984
20171120,0.020425584
20171121,-0.015776817
20171122,0.022585073
20171123,-0.026022742
20171124,0.026735433
20171125,0.065089675
20171126,0.061384929
20171127,0.052279876
20171128,0.024489858
20171129,-0.016919513
20171130,0.034887613
20171201,0.072506254
20171202,0.009020008
20171203,0.022447763
20171204,0.029496962
20171205,0.02226092
20171206,0.199283359
20171207,0.252471749
20171208,-0.074319681
20171209,-0.083962002
20171210,0.018263035
20171211,0.095849994
20171212,0.028257994
20171213,-0.057833871
20171214,0.009495252
20171215,0.068999034
20171216,0.101118773
20171217,-0.018289618
20171218,-0.001389702
20171219,-0.069974155
20171220,-0.064809554
20171221,-0.049426753
20171222,-0.124730271
20171223,0.062710566
20171224,-0.052615108
20171225,0.007238363
20171226,0.147804885
20171227,-0.016230015
20171228,-0.077785144
20171229,0.003402595
20171230,-0.116264789
20171231,0.092972622
20180101,-0.035263203
